"lon","lat","no2","campaign","code"
3.652907,51.04614,20,"facade","200205"
5.463413,51.01771,17.3,"facade","200211"
4.335325,51.12725,28,"facade","200229"
4.855932,51.30606,25.9,"facade","200235"
3.247484,51.20548,22.9,"facade","200238"
4.119183,51.23959,24,"facade","200241"
3.122247,50.96511,20.2,"facade","200253"
4.731089,50.88474,27.7,"facade","200256"
5.424096,50.9275,14.2,"facade","200259"
4.844528,51.14482,19.9,"facade","200262"
3.642091,51.08984,18.6,"facade","200265"
4.960333,51.23595,21,"facade","200274"
3.982749,50.90269,19.8,"facade","200277"
2.904609,51.22204,31.2,"facade","200283"
4.71996,51.07504,20.7,"facade","200289"
4.061557,51.01171,22.8,"facade","200292"
4.337343,51.21956,42.5,"facade","200298"
5.0602,51.16496,16.1,"facade","200313"
4.149091,50.86131,15.6,"facade","200316"
4.682214,50.87663,43.7,"facade","200328"
3.950632,50.71246,16.7,"facade","200337"
5.179622,50.81418,35,"facade","200361"
4.454604,50.92666,25.9,"facade","200367"
5.654634,50.88868,19.8,"facade","200370"
5.11993,51.18757,39,"facade","200385"
4.545639,51.06327,19.9,"facade","200391"
4.529526,50.99618,23.8,"facade","200397"
4.948041,50.80899,20.7,"facade","200400"
5.264513,51.16092,17.7,"facade","200439"
4.904861,51.20348,16.8,"facade","200442"
5.336025,50.93184,25,"facade","200445"
4.414811,51.16782,30.9,"facade","200460"
3.660858,50.93356,18.3,"facade","200475"
4.729924,50.89993,16.1,"facade","200478"
3.681987,50.9866,24.3,"facade","200484"
5.349463,50.92549,22.1,"facade","200514"
3.436249,51.06938,21.7,"facade","200517"
3.81866286888759,50.8663215745332,21.3,"facade","200520"
4.742592,51.16551,20.7,"facade","200529"
3.921277,51.04094,24.2,"facade","200532"
3.316507,50.91819,18.8,"facade","200535"
5.759948,51.09699,17.6,"facade","200547"
5.455467,50.77905,35.8,"facade","200556"
4.383589,51.21684,29.7,"facade","200577"
5.201135,51.19156,16,"facade","200580"
3.227659,50.82276,32.7,"facade","200586"
4.433287,51.18865,34.2,"facade","200601"
3.960627,50.74031,16,"facade","200610"
3.731285,51.15323,21,"facade","200613"
5.353202,50.94499,19.9,"facade","200640"
3.192068,51.10069,36.9,"facade","200649"
4.51399,51.20897,27.9,"facade","200658"
3.429857,51.08643,23.7,"facade","200661"
4.417892,51.30733,28.5,"facade","200667"
4.62547,51.13892,30.6,"facade","200685"
4.701704,50.88078,25.7,"facade","200691"
4.915218,51.11058,18.3,"facade","200694"
3.561039,51.13277,21.2,"facade","200715"
3.757899,51.23014,20.6,"facade","200721"
5.352815,50.95959,28.7,"facade","200724"
4.520234,51.32714,21.1,"facade","200748"
4.384993,51.17667,35.8,"facade","200772"
4.329021,51.35736,24.6,"facade","200775"
3.649471,51.05636,21.2,"facade","200796"
4.247435,50.864,20.9,"facade","200805"
5.320788,50.93492,31.6,"facade","200823"
4.391918,51.18019,32.7,"facade","200826"
4.030032,50.91515,28,"facade","200832"
4.155731,50.87329,25.5,"facade","200841"
4.541868,50.81581,17.3,"facade","200847"
4.898211,50.92772,14.8,"facade","200853"
4.561759,50.97563,23.8,"facade","200862"
4.408426,51.27257,28.5,"facade","200868"
3.564776,51.18577,30.5,"facade","200877"
5.091274,51.17949,15.5,"facade","200904"
4.447707,51.20046,30.7,"facade","200910"
4.72038,50.88212,30.7,"facade","200922"
5.547211,51.2362,16,"facade","200925"
4.983395,51.05209,14.4,"facade","200928"
3.465607,50.93529,26.2,"facade","200931"
4.879294,51.1281,17.7,"facade","200976"
3.990897,50.78843,19.8,"facade","200982"
5.141872,50.96593,20,"facade","200991"
4.692226,50.87248,26.2,"facade","201000"
4.116906,50.91221,20,"facade","201003"
3.713741,51.0601,24.9,"facade","201006"
4.454087,51.20758,33.8,"facade","201009"
5.4400457771936,51.2242746841465,17.4,"facade","201021"
4.43111761432376,51.2489513570523,27.8,"facade","201027"
5.312285,50.92837,26.9,"facade","201048"
5.38864,50.85846,34.2,"facade","201051"
4.871597,51.26422,17.9,"facade","201066"
4.441455,51.15116,26.1,"facade","201075"
4.196858,50.82997,20.4,"facade","201078"
4.467534,51.00954,27.6,"facade","201084"
4.468212,51.22205,29.1,"facade","201114"
4.518503,51.07213,21.9,"facade","201117"
5.074895,50.87436,14.7,"facade","201123"
5.036502,50.87657,14,"facade","201126"
5.007789,51.165,18.8,"facade","201129"
3.743682,51.03487,28.1,"facade","201153"
2.978231,50.84043,16.9,"facade","201156"
4.412929,51.20451,39.7,"facade","201159"
4.831079,51.1179,16.9,"facade","201165"
3.104927,50.84037,17.1,"facade","201168"
4.466624,51.02694,25.6,"facade","201186"
4.548095,50.90065,18,"facade","201198"
4.577728,50.97295,17.8,"facade","201210"
3.760516,51.06751,33.1,"facade","201219"
5.024344,51.01165,14.8,"facade","201225"
3.686579,51.25375,21.5,"facade","201231"
5.497791,50.94674,19.1,"facade","201255"
5.430743,50.90855,18.4,"facade","201258"
3.217812,50.8429,23.5,"facade","201264"
4.333057,51.21403,31.7,"facade","201297"
4.155518,50.9916,25.7,"facade","201318"
4.541844,50.76589,23.4,"facade","201324"
4.466145,51.19793,26.6,"facade","201327"
4.526153,51.02428,18.6,"facade","201360"
4.634806,50.8665,22.1,"facade","201372"
3.353449,51.20743,18.3,"facade","201381"
5.20848669626998,51.0926510692449,15.7,"facade","201387"
3.457453,51.08049,20,"facade","201399"
4.445014,51.24129,30.6,"facade","201405"
3.975391,50.96985,20.7,"facade","201408"
4.274695,50.78974,20.8,"facade","201414"
4.44581,51.04403,25.5,"facade","201426"
4.361213,51.00818,30.9,"facade","201471"
4.720349,51.1029,19.6,"facade","201477"
4.403527,51.22155,36.1,"facade","201480"
4.666124,51.088,17.6,"facade","201489"
5.418774,50.93698,22.2,"facade","201501"
4.609066,51.00274,16,"facade","201507"
4.000911,50.92548,23.4,"facade","201510"
4.856156,51.31261,20.4,"facade","201528"
4.684044,50.88109,20.9,"facade","201537"
4.517725,51.03193,21.7,"facade","201540"
5.079649,51.25527,16.7,"facade","201558"
4.695629,50.91942,19.8,"facade","201561"
5.528965,50.99142,19.5,"facade","201564"
4.565233,51.18778,32.8,"facade","201570"
4.477753,50.91234,23.9,"facade","201597"
4.422756,51.22514,37.8,"facade","201612"
5.819621,51.15259,15.8,"facade","201615"
5.255904,50.76249,15.1,"facade","201633"
4.246136,51.06131,19.7,"facade","201642"
4.009484,50.8833,16.9,"facade","201651"
5.110869,51.33038,19.2,"facade","201657"
4.763469,50.86142,19,"facade","201669"
4.419627,51.18751,33.8,"facade","201672"
3.76121609451302,51.0302960831997,26,"facade","201678"
4.531903,51.26414,16.6,"facade","201690"
4.381018,51.11092,32.7,"facade","201696"
4.3595,51.0343,28.7,"facade","201708"
3.176327,50.8184,29,"facade","201714"
4.129526,50.87838,25.2,"facade","201720"
4.691979,50.88815,26.2,"facade","201726"
4.463422,51.22079,32.5,"facade","201753"
3.054154,51.14824,15.9,"facade","201759"
4.60014,50.76738,15.9,"facade","201777"
3.991276,51.10538,21.8,"facade","201780"
4.94827,51.2278,14.1,"facade","201786"
4.440944,51.24037,30.5,"facade","201789"
4.956774,51.31906,20.1,"facade","201792"
3.969376,50.75466,22.3,"facade","201810"
3.644038,50.98563,22.3,"facade","201822"
4.367294,51.15755,29.2,"facade","201828"
3.983762,50.94019,17.6,"facade","201837"
3.145291,51.30365,24.1,"facade","201843"
4.025303,50.90446,20.2,"facade","201846"
3.84351,51.00893,23.8,"facade","201855"
3.433881,50.91233,22.2,"facade","201861"
3.782131,51.01546,20.3,"facade","201879"
5.232861,50.90617,15.5,"facade","201882"
4.884095,51.30847,17.4,"facade","201894"
4.402823,51.22162,36.8,"facade","201903"
4.654544,51.11855,20.2,"facade","201906"
3.768268,51.02024,26.6,"facade","201909"
4.494326,51.02099,25.8,"facade","201915"
4.836338,51.17151,22.4,"facade","201918"
4.346448,51.20689,33.7,"facade","201921"
4.492374,50.8218,19.5,"facade","201927"
4.868241,51.11983,24.5,"facade","201942"
3.160606,50.78305,20.3,"facade","201951"
3.79115,50.83467,17.8,"facade","201954"
4.280287,51.21423,26.7,"facade","201972"
5.18554799207725,50.809365589793,20.1,"facade","201975"
4.77844,50.90315,14.5,"facade","201981"
4.995229,51.16126,23.4,"facade","202008"
4.643267,51.19966,25.3,"facade","202017"
3.733456,51.06137,30.4,"facade","202020"
4.356489,51.17245,27,"facade","202038"
3.197639,51.20506,23.8,"facade","202047"
3.880004,51.07861,23.6,"facade","202056"
5.66105,51.07471,18.7,"facade","202059"
5.409941,50.90997,18.8,"facade","202071"
4.360236,51.18629,31,"facade","202083"
5.293493,51.01617,17.9,"facade","202104"
4.48664112181797,51.0767482265122,21.1,"facade","202107"
3.713585,51.04597,36.1,"facade","202110"
4.979957,51.10856,17.2,"facade","202125"
4.513344,50.86477,21.5,"facade","202140"
4.045516,50.94594,30.4,"facade","202143"
3.04372,50.77744,26.3,"facade","202161"
4.89483,51.17854,18.1,"facade","202167"
4.306541,51.35613,28,"facade","202173"
4.836344,51.22768,17.2,"facade","202218"
4.701004,51.10664,19.1,"facade","202227"
3.742347,51.0445,41.8,"facade","202236"
4.646745,50.98685,15.5,"facade","202239"
4.512869,50.85748,21.3,"facade","202242"
4.06269,50.87222,17.4,"facade","202245"
4.953966,50.87947,16.1,"facade","202248"
4.368255,51.12672,25.3,"facade","202254"
4.53054,50.99554,28.4,"facade","202260"
5.2565441351792,51.0046288427166,20.3,"facade","202266"
4.169597,51.00344,24.8,"facade","202284"
5.382616,51.05726,36.2,"facade","202293"
3.961057,51.0877,28.7,"facade","202299"
3.92239224522884,50.8555299397567,18.1,"facade","202302"
3.737784,51.05541,36.5,"facade","202326"
2.957106,50.92039,18.6,"facade","202335"
4.98007,51.00098,16.3,"facade","202344"
3.27773322539174,50.8461650990835,26.3,"facade","202347"
4.865708,51.31388,18.9,"facade","202359"
4.134697,50.84499,13.4,"facade","202365"
3.754274,51.06144,27,"facade","202368"
3.651863,51.04771,26,"facade","202377"
4.164152,51.18685,27.4,"facade","202380"
4.462793,51.1703,32,"facade","202389"
4.53235,51.20613,25.2,"facade","202401"
3.674417,51.01706,24.7,"facade","202416"
4.43429,51.21154,39.3,"facade","202434"
4.10485,51.04963,18.4,"facade","202440"
4.535148,51.22678,34.3,"facade","202449"
5.120332,51.24144,17.7,"facade","202473"
5.17464486285426,51.0383361850709,20.8,"facade","202476"
4.220375,51.12526,47.1,"facade","202479"
4.450448,51.07669,25.7,"facade","202494"
3.985297,50.91151,19.2,"facade","202497"
4.713454,50.86174,16.9,"facade","202500"
4.454839,51.38284,17.8,"facade","202533"
4.09823,51.19361,32.4,"facade","202536"
4.736925,50.99207,16.3,"facade","202557"
5.537224,50.76859,18.3,"facade","202560"
2.647103,50.83614,16.8,"facade","202566"
4.446461,51.14973,24.4,"facade","202569"
4.36853,51.18418,40.8,"facade","202587"
4.790788,50.80961,16.7,"facade","202590"
4.480014,51.0067,25.5,"facade","202635"
3.109296,50.79461,29.1,"facade","202647"
5.303495,50.84318,19.1,"facade","202650"
4.433466,51.20733,33.7,"facade","202662"
4.33342157086557,51.1206798251565,22.5,"facade","202665"
4.163786,50.85147,17.6,"facade","202692"
3.414709,50.81649,17.7,"facade","202695"
3.985041,50.90712,20.8,"facade","202707"
3.761266,51.03235,31.5,"facade","202725"
5.073043,50.80419,16.8,"facade","202731"
4.462467,51.24483,31.2,"facade","202743"
3.135163,50.78974,23.1,"facade","202749"
4.644043,51.34709,31.1,"facade","202779"
4.182102,51.29203,25.7,"facade","202785"
4.882105,51.17451,20,"facade","202800"
3.384101,50.8423,24.2,"facade","202809"
5.089741,51.18843,19.6,"facade","202812"
4.728671,51.08208,19.6,"facade","202821"
3.774078,51.05625,21.5,"facade","202833"
4.544314,50.81004,18.4,"facade","202836"
3.809756,51.03759,22.7,"facade","202839"
4.1055691215823,51.1428476060639,20.2,"facade","202848"
3.715275,51.09811,29.8,"facade","202875"
5.005414,51.1082,23.1,"facade","202881"
3.190276,51.16026,25.4,"facade","202887"
5.537652,50.96702,18.9,"facade","202899"
3.234918,50.80997,22,"facade","202905"
4.448874,51.18797,32.3,"facade","202917"
4.810766,51.15348,20.8,"facade","202977"
4.736586,50.87595,17.2,"facade","202986"
5.503718,50.97126,17.4,"facade","202992"
4.324265,50.93886,27.5,"facade","203001"
4.402416,51.20624,34.8,"facade","203019"
3.391543,50.85968,19.6,"facade","203031"
4.191989,51.06341,18.7,"facade","203040"
4.830376,51.32553,32.8,"facade","203052"
4.02421,50.88731,16.7,"facade","203058"
4.042329,50.99156,15.9,"facade","203061"
3.709988,51.03387,27.3,"facade","203076"
3.786406,51.01401,22.6,"facade","203082"
3.438214,51.21847,22,"facade","203085"
3.903437,51.19926,21.6,"facade","203088"
4.47664,51.05971,22.4,"facade","203106"
5.341732,50.91779,20.4,"facade","203115"
4.315786,51.17289,28.5,"facade","203121"
3.223524,51.11389,20.6,"facade","203124"
4.273407,50.72318,22.4,"facade","203130"
5.745947,50.98331,17.3,"facade","203133"
4.826153,51.09394,19.8,"facade","203151"
2.991393,51.09007,18.6,"facade","203172"
4.420922,51.28489,27.5,"facade","203175"
3.986135,51.11106,23,"facade","203181"
4.428532,51.31451,45.9,"facade","203187"
3.724798,51.08779,35.6,"facade","203190"
4.023109,50.9437,33.6,"facade","203193"
4.595975,50.96521,16.7,"facade","203196"
3.618206,50.95426,20.8,"facade","203202"
5.265068,50.76718,20,"facade","203208"
4.322654,51.04535,26.1,"facade","203211"
4.384926,50.97162,18.2,"facade","203214"
3.702146,51.07804,22.7,"facade","203217"
3.763698,51.01395,24.7,"facade","203223"
3.729837,51.05049,35.6,"facade","203226"
4.743618,50.88385,18.6,"facade","203232"
3.749908,51.03032,23.5,"facade","203238"
3.884213,51.0138,20.2,"facade","203241"
4.416255,51.20644,37.1,"facade","203244"
4.569459,51.24732,17.3,"facade","203247"
5.147153,51.10537,15.8,"facade","203250"
4.082895,50.8699,37.6,"facade","203265"
3.795056,51.07924,28.8,"facade","203280"
5.18858,50.86977,20,"facade","203286"
4.915277,51.08806,21.7,"facade","203295"
4.261737,51.107,18,"facade","203298"
3.86054,50.92219,28.4,"facade","203325"
4.382123,50.93168,21.7,"facade","203337"
4.711645,50.87609,21.5,"facade","203346"
3.752755,51.05973,40.3,"facade","203352"
4.662197,50.99963,17.6,"facade","203355"
3.658058,51.04866,22.3,"facade","203373"
3.76844012927029,50.99766259403,34,"facade","203385"
4.467565,51.19622,28.5,"facade","203388"
3.788605,51.06932,22.4,"facade","203397"
5.269995,51.16844,15.3,"facade","203400"
5.058131,50.97927,22.6,"facade","203406"
3.684963,51.07124,20.2,"facade","203409"
4.643105,51.11438,29.3,"facade","203412"
3.70173192978818,51.0689652235111,36.6,"facade","203424"
4.437584,51.30803,21.1,"facade","203427"
4.424869,51.20296,30.1,"facade","203436"
3.611603,50.98131,18.1,"facade","203442"
3.304388,50.85112,26.4,"facade","203448"
3.605219,50.75767,20.3,"facade","203478"
3.180703,51.20603,24,"facade","203481"
4.735864,50.88904,20.2,"facade","203487"
5.126418,51.18644,16.4,"facade","203490"
4.408576,51.20189,31.2,"facade","203499"
4.521566,51.0109,20,"facade","203502"
4.465172,51.20061,31,"facade","203541"
5.17952,51.03164,17.7,"facade","203565"
4.275875,51.06833,19.5,"facade","203583"
4.860797,51.01239,16.5,"facade","203589"
3.569027,50.98046,19.6,"facade","203607"
3.141424,50.94017,26.9,"facade","203610"
3.886849,51.0046,25.8,"facade","203634"
3.116118,50.79885,21.6,"facade","203640"
4.446085,51.19185,29.8,"facade","203661"
5.02012,51.47429,16.7,"facade","203670"
4.550373,50.83643,17.7,"facade","203682"
4.594602,51.18183,33,"facade","203688"
5.313452,50.89586,23.4,"facade","203691"
4.821926,51.12379,17,"facade","203709"
4.423782,51.14012,25.6,"facade","203718"
2.724488,50.85979,21.2,"facade","203727"
4.429227,51.20923,42.1,"facade","203730"
4.673539,50.87663,22.1,"facade","203733"
4.670531,50.94608,16.7,"facade","203739"
4.563455,51.12736,19.2,"facade","203742"
3.241855,51.21275,24.5,"facade","203751"
3.89451968284086,50.9017964316464,17.3,"facade","203757"
4.473161,50.97482,21,"facade","203778"
4.045209,51.20788,19.6,"facade","203781"
4.323279,51.22078,29.1,"facade","203790"
2.889363,50.8517,25.3,"facade","203796"
3.274093,50.8148,23.3,"facade","203802"
3.26719,50.83629,23.2,"facade","203814"
4.427612,51.22394,40.1,"facade","203826"
4.76338693989351,51.4130291703008,20.7,"facade","203829"
4.495243,50.91832,19.2,"facade","203847"
4.261445,50.84001,21.5,"facade","203856"
3.979887,51.10087,20.5,"facade","203862"
3.757901,51.01456,22,"facade","203865"
4.438874,51.2275,54.5,"facade","203880"
3.321699,50.99223,29,"facade","203901"
3.134262,50.93628,21.2,"facade","203904"
4.054131,50.8225,14.9,"facade","203913"
3.629953,51.02046,18.7,"facade","203916"
3.502602,50.79632,18.8,"facade","203931"
4.567993,51.12111,23.4,"facade","203934"
4.381595,51.17848,36.9,"facade","203937"
5.358265,50.90592,20.3,"facade","203949"
4.439047,51.13786,26.5,"facade","203955"
4.015121,50.91458,19.7,"facade","203970"
4.953228,51.27766,16.1,"facade","203973"
4.799886,50.92561,15.6,"facade","203976"
3.52474,50.90321,27.5,"facade","203979"
4.728346,50.98823,20.3,"facade","203997"
3.770764,50.85412,14.8,"facade","204012"
2.98208,51.19684,17.4,"facade","204054"
3.268142,51.15941,20.3,"facade","204066"
3.084607,51.18986,25.6,"facade","204069"
3.197885,51.29453,29.9,"facade","204075"
4.517071,50.90357,20.5,"facade","204078"
4.501104,51.24602,23.3,"facade","204090"
4.560741,51.31357,20.6,"facade","204093"
4.796299,50.96778,17.3,"facade","204102"
4.052469,50.79177,16.2,"facade","204108"
4.669981,51.01262,15.7,"facade","204111"
4.414011,51.19606,33.5,"facade","204117"
4.459976,51.06678,21.8,"facade","204123"
4.339735,50.95605,19.6,"facade","204132"
3.854323,50.89438,22.9,"facade","204147"
3.69659,50.90367,16.3,"facade","204159"
4.396277,50.94286,21.1,"facade","204171"
3.764111,51.09667,27.3,"facade","204177"
3.31628,50.95005,21,"facade","204180"
2.887994,51.21553,23.7,"facade","204183"
2.964474,51.24062,24.4,"facade","204186"
4.649417,50.81011,13.7,"facade","204192"
4.44732386108645,51.2778647585259,21.7,"facade","204195"
2.914309,51.21962,25.1,"facade","204198"
4.626081,50.7991,14.4,"facade","204201"
4.487102,51.1967,28.4,"facade","204216"
4.38368,50.9303,22.7,"facade","204249"
4.583988,51.09992,18.3,"facade","204261"
5.111727,51.1889,26,"facade","204264"
3.743205,50.98621,23.5,"facade","204270"
4.034429,50.93151,27.3,"facade","204285"
3.060196,50.89607,22,"facade","204288"
3.293258,50.80165,21.8,"facade","204294"
5.281467,51.01552,23,"facade","204303"
3.193069,50.81181,38.7,"facade","204315"
4.270255,51.12386,27.8,"facade","204318"
3.89389,51.0992,19.7,"facade","204324"
4.148776,50.80131,15.4,"facade","204327"
5.456542,50.78904,16.5,"facade","204351"
4.677013,51.3513,31.1,"facade","204366"
3.604138,50.7452,28.2,"facade","204369"
4.554761,51.12595,29.1,"facade","204387"
5.510412,50.9608,16.5,"facade","204399"
4.635284,51.05495,20.9,"facade","204405"
3.779825,50.95541,24.7,"facade","204444"
3.208335,51.22055,28.1,"facade","204447"
3.62566,50.84596,17.1,"facade","204450"
4.453317,51.36257,18.9,"facade","204459"
4.742295,51.191,18.6,"facade","204474"
4.418068,51.03415,24.6,"facade","204477"
4.664285,51.17131,20.1,"facade","204483"
4.938693,50.80032,21,"facade","204516"
3.750506,51.03925,25.4,"facade","204528"
3.080651,51.29507,21.7,"facade","204537"
4.459402,51.16925,26.3,"facade","204564"
4.986002,50.83022,19.5,"facade","204570"
4.137941,51.16301,27.3,"facade","204573"
4.833572,51.1528,24.7,"facade","204576"
3.72655,51.05283,28.8,"facade","204579"
2.966927,51.23724,23.8,"facade","204591"
3.5833,50.74953,38.1,"facade","204597"
3.619115,51.22635,20.7,"facade","204615"
5.003383,51.163,27.7,"facade","204636"
