"code","pop_1","pop_5","pop_10","dist_coast","urban_1","natural_1","urban_5","natural_5","urban_10","natural_10"
"219513",2547.01448059082,93750.3200907707,226949.463573217,44.0946952165504,0.567901234567902,0.0864197530864197,0.502294747577764,0.0453850076491585,0.336265137029936,0.0545570427023587
"219516",7110.90077972412,167350.206665039,344416.790523767,32.1061866156196,1,0,0.698113207547166,0.0152983171851096,0.4741873804971,0.0244741873804972
"219534",12012.6495094299,83846.3809556961,182934.997982025,22.1592203692212,0.950617283950619,0,0.397246302906678,0.0377358490566038,0.267176545570415,0.0509878903760361
"219540",3446.3163318634,21684.3039677143,67142.3533694744,31.9402245833712,0.71604938271605,0,0.206017338092809,0.0963793982661903,0.145825366475461,0.0720203951561511
"219543",2210.53665733337,24717.1959962845,132572.578436613,65.8789406153557,0.617283950617284,0,0.238143804181539,0.134115247322794,0.30809432759718,0.146080305927342
"219546",3398.44728279114,39287.0212132931,257702.908823252,42.4909063376126,0.839506172839508,0,0.379908210096887,0.0260071392146864,0.377182919056701,0.0201402166985341
"219552",1215.4782295227,25806.5335481167,117821.464935064,41.7248233328254,0.345679012345679,0,0.189189189189188,0.157572667006629,0.228170809432751,0.137794773741237
"219564",4555.31022262573,46238.28835392,172554.150213003,54.3294826017912,0.555555555555556,0.0987654320987654,0.402345741968381,0.0994390617032122,0.3752708731676,0.0996813256851508
"219567",18938.8416748047,297400.27321434,656745.437291145,21.6291907470103,1,0,0.823559408465064,0.0576236613972462,0.670873167622713,0.0933078393881463
"219579",1516.76990127563,61428.6996171474,215489.049422741,21.1931497819081,0.259259259259259,0.296296296296296,0.305456399796021,0.0209077001529832,0.323390694709989,0.0541746335245384
"219600",11541.3070526123,86568.683308959,144774.490476847,13.1578299880511,1,0,0.547679755226922,0.0107088220295768,0.253154875717006,0.0360739324410455
"219603",28642.6411437988,329006.979129791,660142.458757877,23.8401133536884,1,0,0.86435492095869,0.0474247832738398,0.644741873804986,0.0531548757170177
"219606",1097.13440227509,48671.4368562698,228297.388640404,58.7401844904626,0.246913580246914,0,0.367159612442629,0.136155022947475,0.419757807520687,0.100063734862971
